target,vehicle_age,vehicle_value,vehicle_power,ph_age,licence_years,licence_points,ph_owns_home,annual_mileage
2921.82727673374,3,12779,110,45,16,0,0,11000
2609.74202973965,4,10389,78,56,17,3,1,4000
3039.320385090053,2,7921,81,48,11,0,1,4000
2162.5356763268574,6,16662,119,61,21,0,1,6000
2521.4746297690763,8,8322,79,55,18,3,1,13000
2392.1633629270236,1,9507,74,52,17,0,1,4000
2182.331271050333,3,10769,77,51,16,0,1,3000
3478.118437544506,7,11918,96,37,11,6,0,2000
1908.4368857237062,9,7599,91,52,19,3,0,8000
1620.2573933461658,7,8645,68,51,19,3,0,5000
4907.7165422817925,0,11445,115,36,9,0,1,3000
3392.8691090878574,2,9434,84,49,15,3,1,7000
2549.6823511304,4,9699,84,58,20,0,1,7000
3221.537586876935,2,9562,83,42,14,0,0,11000
2251.5821140612593,3,10151,76,63,18,0,1,3000
7506.42881190588,7,21245,135,42,12,3,1,13000
2928.0259811185633,4,8795,106,57,15,0,1,9000
1986.4550224385275,2,9068,88,53,19,0,0,11000
2748.9025249439856,0,9988,73,47,17,0,0,10000
4351.118563919191,3,12325,115,45,14,0,0,10000
2813.7443181293315,3,10796,110,62,23,3,0,11000
2550.5653921905873,4,10710,88,66,16,3,1,9000
3377.0281426301776,3,10012,80,50,15,0,1,13000
2940.368056716225,1,8549,81,49,17,0,0,2000
3066.2130261247817,2,11174,84,41,12,3,1,9000
2503.8362943842953,4,8640,67,39,11,0,0,6000
2146.062818279539,2,10622,72,45,19,0,0,7000
1768.3592440623202,2,9035,81,55,18,0,1,4000
2264.322748988234,0,9739,73,52,18,3,0,3000
1721.9965599392362,1,11573,73,60,22,0,0,8000
1786.3876831705118,7,8436,56,66,24,0,1,6000
3395.556877604973,1,10370,78,42,11,0,1,12000
3846.4430988517915,6,12854,117,51,12,0,1,5000
3349.6060423948184,2,8536,105,49,16,0,1,12000
2619.7120394339045,1,9429,83,42,16,0,0,9000
3120.8830384202324,12,6285,76,39,13,0,0,10000
2079.6157697382555,5,10607,68,59,22,0,0,11000
2301.4463630479886,3,17926,117,70,23,3,1,9000
3389.51890077599,8,8505,74,38,12,0,0,10000
2476.780306768826,5,10159,79,48,15,0,1,8000
2710.823001475535,2,10897,106,48,17,0,1,11000
2447.0614193353163,7,9777,72,45,13,3,1,4000
3520.9569960573917,6,17238,116,47,15,3,1,12000
2344.160841630988,4,7542,51,72,23,0,1,12000
3300.8492011722956,2,17190,117,51,15,0,1,7000
1894.5553076719382,3,9234,89,63,20,0,1,3000
3712.27954912594,6,9251,90,42,12,0,1,8000
3169.520291591249,2,8949,72,40,14,0,0,2000
2854.7591570871546,2,9695,61,48,12,0,1,7000
1691.0879975300513,6,10070,51,58,19,3,1,7000
3304.189117009595,2,12252,74,44,15,0,0,6000
4455.988007449851,3,9092,93,48,14,6,0,2000
3038.9135849145014,1,13807,94,30,11,0,0,10000
3170.0488124647986,1,8478,73,34,16,0,0,6000
2474.7883312459116,6,7898,95,57,19,0,1,11000
3653.4441639298575,3,14067,86,28,11,0,0,9000
3591.9973310907194,2,NA,78,27,9,0,0,9000
2508.108423588606,1,12064,88,50,15,0,1,7000
2974.315138639163,5,11979,88,35,8,0,1,5000
2487.9651936772393,1,8474,93,58,17,0,1,8000
3091.9184783114474,4,13640,94,41,15,0,0,3000
2396.6176612574372,6,8087,92,57,16,0,1,8000
2478.5377349294686,3,11281,76,53,16,0,1,7000
2488.9450607896156,3,10447,94,53,18,0,1,4000
3959.09379981587,4,8985,85,36,8,0,1,12000
2165.2965870428657,3,14844,92,66,23,0,1,7000
3172.349815220751,2,10336,94,49,17,3,0,9000
3489.3415931737177,6,8611,117,50,15,0,1,8000
3487.5974670795276,5,13607,116,37,9,0,1,5000
1450.8399970342527,3,9020,66,63,20,0,1,10000
1932.845682957081,1,10963,76,60,18,3,1,5000
4728.351007872582,5,9957,87,30,9,0,0,11000
3056.298434988767,2,8423,74,38,11,0,1,12000
2631.0056541520726,5,9236,84,48,16,0,0,6000
3168.3253259347553,2,14137,82,42,13,3,0,5000
3071.2398528213907,0,10616,62,40,14,3,0,10000
1865.0682342067403,10,6574,89,49,18,0,0,10000
2998.4992142845385,4,15825,105,31,12,3,0,10000
2314.3485249328537,3,8131,68,52,17,3,1,5000
2782.697565370364,1,9094,48,30,9,0,0,2000
3195.41209400912,1,11034,90,43,15,0,0,1000
2298.7891747285043,2,14633,122,57,19,3,1,8000
4366.961861636001,2,10792,116,35,9,0,0,7000
3750.607880898396,1,18590,109,34,12,0,0,4000
4176.907074937032,1,12873,112,48,14,0,1,12000
3610.1669701675805,1,9296,114,39,11,3,1,9000
4864.1129354565455,6,NA,125,39,10,0,0,8000
4140.224165964148,6,10481,107,33,9,0,0,10000
2960.5981398898566,1,16993,95,43,18,0,0,10000
3078.360667864648,0,11193,86,37,13,0,0,5000
2373.063662320007,1,14011,75,57,17,0,1,10000
2101.2779601785724,10,6109,73,59,20,0,1,11000
2391.1831194961537,2,10133,103,63,24,0,1,8000
2250.762066961976,2,10137,64,50,18,0,0,9000
3297.9427013245636,1,12578,95,46,12,0,1,7000
1992.9949457252171,3,10641,64,56,18,0,1,7000
3764.371862246699,8,NA,100,34,11,0,0,8000
4500.403575051414,7,8654,95,44,10,0,1,9000
2382.724336702688,6,8448,78,43,13,0,0,3000
3197.11533304045,2,11711,87,23,8,0,0,2000
2288.588130925912,2,8565,76,58,22,0,0,5000
3778.8240075848807,2,11567,80,43,13,0,0,5000
2235.2659078488928,2,9001,60,42,13,0,0,8000
3792.1277255341483,8,8313,87,41,13,3,1,5000
2530.238553752196,2,10072,86,48,15,0,1,8000
1934.6199981553038,14,4085,86,60,19,0,1,13000
3770.446717455647,0,8665,60,34,7,0,1,3000
3289.7584961091206,1,15934,98,46,14,0,1,6000
2833.4248705637337,0,10623,77,50,13,3,1,8000
2910.772486744018,1,14971,90,48,16,3,0,1000
3450.6297563018115,1,11998,80,37,13,0,0,7000
4138.601963515942,6,8695,72,39,9,0,1,7000
2659.2863266018285,4,10569,69,29,11,0,0,4000
2347.304216923288,0,10876,97,50,18,0,0,10000
2552.3146792017383,4,8405,70,54,14,3,1,8000
2168.673664561147,0,9551,86,56,18,3,1,7000
3812.187929745479,1,15643,129,46,16,3,0,10000
3553.0950326214356,1,11180,77,47,14,0,1,9000
3062.7034308978427,0,14166,81,46,16,0,0,5000
2462.5704593395244,2,11645,89,45,13,0,1,11000
2401.8292107341367,1,11357,94,57,18,3,1,9000
3482.789560980512,4,8153,102,32,9,0,0,8000
2842.2255547368272,3,11393,54,43,13,3,1,11000
2165.670722626207,3,9040,93,57,21,0,NA,7000
2945.7673515016204,2,9682,82,48,15,0,1,10000
3184.218727175073,8,6735,89,48,12,0,1,8000
4278.930736950463,4,NA,83,51,14,0,1,10000
3163.5378340597154,5,12300,NA,46,16,0,0,7000
3158.976382254016,5,12833,80,42,16,3,0,8000
4232.566918264984,7,13609,105,43,13,0,1,5000
4314.007109081837,3,21417,143,56,19,0,1,12000
1663.0115215824549,1,11352,77,60,19,0,1,5000
3983.6149214581355,2,10892,NA,39,12,0,0,7000
3868.8271094283787,2,10704,83,37,10,3,0,3000
3305.259563626,1,10256,84,42,15,0,0,8000
2559.800628744332,7,11690,87,40,13,0,0,4000
2728.71634473763,8,9304,103,52,18,3,0,4000
4564.991143550513,2,12071,98,37,12,0,0,6000
2830.6882066508074,2,12443,88,42,13,0,1,10000
2425.6282732447835,8,8509,78,41,12,0,1,5000
3603.877780686811,10,13000,124,47,16,3,0,12000
3715.7855250481134,5,9366,80,47,14,3,1,10000
2970.4043216044133,7,6925,85,45,17,0,0,7000
3637.4183755560775,5,9149,74,32,8,3,1,10000
2386.7647780310344,4,9883,58,41,11,3,1,3000
3305.6477469850133,0,15241,122,42,11,0,0,1000
3195.2659100225396,2,9570,88,39,8,3,1,4000
3508.0562997671204,5,12198,83,50,16,0,1,13000
2123.54818703867,4,9579,101,69,20,0,1,5000
2121.0642869598196,3,12101,109,54,20,0,0,9000
2867.491731680703,0,11588,82,46,15,0,0,9000
2932.962135529655,2,11572,81,52,16,0,1,6000
2508.7500926428115,1,10578,84,60,18,3,1,5000
3285.4178993121645,2,8395,85,44,15,0,0,7000
2946.6477511978096,2,13168,96,53,18,0,0,4000
2622.1856276439444,4,7816,99,46,18,0,0,9000
4404.751056934449,3,17688,130,48,12,0,1,4000
3417.7411007737874,5,12818,92,53,17,3,1,10000
2300.092911782497,4,7793,71,47,15,3,0,3000
4705.6301639662415,5,12200,94,42,11,0,1,5000
2154.6444211201656,1,13272,90,50,18,0,0,1000
2704.270947153885,1,10921,96,47,14,0,1,11000
3034.368775159834,0,11266,78,44,15,6,0,8000
3260.3723494965884,2,10737,80,49,15,0,1,10000
3146.5358562102206,9,6147,61,40,10,0,1,4000
2258.767338962041,5,9166,105,59,22,0,0,9000
3360.1601320870213,2,10258,93,40,12,0,0,5000
3276.2670685206763,7,9783,82,50,14,0,1,9000
3150.6996761908317,1,10741,80,39,12,3,1,11000
3581.4945906791227,1,NA,82,45,13,3,1,8000
3423.5985745067405,1,11777,97,51,14,0,1,4000
2979.4187407333247,1,11670,69,38,12,0,0,6000
3001.449077411587,3,12795,63,44,16,0,0,3000
2359.602861482132,3,10166,81,49,16,3,0,11000
3222.7371848192247,1,8285,73,48,16,0,0,8000
2618.196761550426,9,5666,56,40,16,0,0,9000
3837.698502513104,2,10016,83,35,11,0,0,10000
3602.516929180615,2,11508,91,48,12,0,1,13000
2762.285888123328,2,10204,99,47,18,0,0,9000
3151.425113241788,1,11820,84,33,9,0,0,7000
2382.730586325192,6,7756,75,39,17,0,0,6000
2798.928607603215,3,16620,94,50,16,0,1,3000
2070.5669567077784,6,8409,57,49,16,0,0,8000
3573.0789092738114,1,11051,82,39,14,3,0,6000
2711.4588776452747,0,12546,81,44,12,0,1,9000
2317.7267940154043,0,11335,94,57,21,0,0,10000
2095.927932457745,7,13842,118,52,20,0,0,9000
1750.957705318204,0,11297,NA,54,21,3,0,4000
3017.5045945271268,1,9793,85,50,11,0,1,8000
2910.5931117057203,11,5758,83,39,13,0,0,6000
2638.678042945766,1,10062,86,50,18,3,0,10000
3203.5777580386657,3,9273,73,44,15,0,0,4000
2548.3798490054496,3,9002,101,59,21,3,1,5000
2347.4753136255754,1,9991,83,52,17,0,1,3000
3488.865359122838,2,8879,87,42,12,0,1,5000
3218.404298840652,3,9249,89,44,12,0,1,13000
3398.940968768784,2,13624,106,39,15,0,0,7000
3812.25129812249,6,15957,97,46,15,0,0,10000
3017.3788556983072,3,11057,85,43,16,3,0,1000
4452.753521816064,6,9558,95,54,14,0,1,11000
4368.148788343322,1,18451,115,53,13,0,1,10000
2263.492618955567,1,9932,53,53,19,3,0,6000
2677.4167329018387,1,11047,83,43,15,0,0,5000
2604.776279385396,0,9992,74,47,17,6,NA,9000
3733.8692519769543,5,8559,95,42,15,3,0,8000
3157.8497464553134,1,10737,96,48,18,0,0,10000
2813.2758516400368,1,8918,83,39,10,0,1,10000
2699.0951346858847,2,10257,94,53,17,0,1,3000
4114.401142179257,0,15004,106,39,15,0,0,7000
3694.4034436032716,1,16813,136,58,19,0,1,4000
3684.3542647043437,3,9055,120,41,11,0,1,10000
2121.467308485898,1,9766,92,59,21,3,1,12000
3116.3103420790694,7,8866,94,47,15,0,1,4000
2028.515845296832,4,9607,65,50,19,0,0,7000
2777.505868222777,1,11861,96,51,17,0,0,10000
2480.3357366896744,4,12924,86,53,17,0,1,7000
3489.3694234823474,2,9043,99,34,14,0,0,7000
2784.6757440636256,12,12100,108,37,12,0,0,3000
2650.903119243095,5,8897,77,45,9,0,1,12000
2525.805625704611,3,11406,86,39,14,0,0,5000
3037.252401012176,2,15460,90,50,17,0,0,6000
3065.443929280575,2,8166,69,51,17,0,0,5000
3610.92918155107,3,11272,93,45,14,0,0,10000
2406.6351841764863,12,6169,95,42,15,0,0,4000
3563.8505485381747,2,12315,98,42,12,0,0,3000
2273.9711827140763,3,10032,68,58,18,3,1,4000
3180.808886794418,4,10435,96,40,16,0,0,10000
2918.4432369929273,3,10239,88,46,15,0,0,4000
2488.9884291916205,3,7684,76,48,16,0,0,4000
3216.26980505381,7,8016,80,54,15,0,1,6000
2650.6358709068545,4,13883,105,45,17,3,NA,2000
2984.2841786663425,0,14113,103,53,17,0,1,9000
3212.11414488824,3,8630,80,48,15,0,0,4000
3177.486279755602,2,11425,89,38,11,0,1,4000
3035.983235317403,0,12106,92,27,10,0,0,3000
3704.502089935811,5,11078,105,44,15,0,0,6000
2793.7541994035305,0,13392,96,53,15,3,1,3000
4077.1809858199963,0,14504,114,50,15,0,1,10000
3581.0516319778712,2,12552,90,44,14,0,0,10000
2495.3124955842954,5,8577,51,49,14,0,1,7000
3342.8878777436353,3,12782,79,41,15,3,0,10000
3519.7262766433087,4,9822,73,48,14,0,1,10000
3104.683992783542,4,8474,50,48,15,3,0,9000
2198.768124605793,6,8492,81,49,16,3,0,11000
4209.403599385031,3,7801,76,50,15,0,1,4000
2531.571661222372,8,10259,82,52,17,0,0,6000
2059.358871150569,1,11616,89,53,19,6,0,5000
2790.727001046842,0,12294,82,50,15,3,1,11000
2811.9744784646646,0,10088,93,46,18,0,0,2000
1724.4172425668878,1,11518,75,51,20,0,0,1000
3339.6920357874155,3,8907,86,36,12,3,0,5000
4110.0887965611155,1,11079,85,53,12,0,1,11000
3678.798255753784,2,11879,93,43,15,0,0,2000
1879.6814556631057,4,9443,72,68,22,0,1,10000
3000.356045232624,6,NA,82,42,15,0,0,10000
3758.019830549035,6,12633,98,22,5,0,0,3000
2293.8477473574785,1,10295,82,59,17,0,1,3000
3997.561822099449,1,10517,102,42,12,0,1,3000
2010.5427390681461,3,10814,68,52,17,0,1,10000
2808.9261902760904,4,10547,114,49,14,0,1,4000
3332.8085802696255,1,19833,124,57,20,0,1,5000
2234.977662631847,2,10022,59,56,17,3,1,8000
3647.6371144697055,7,11436,99,39,13,0,0,11000
1655.7909075276777,3,8199,55,54,20,0,1,9000
2202.6927447997737,6,12075,95,67,22,0,1,10000
3257.977160056837,0,16064,111,50,16,0,1,8000
3266.8493195262563,7,6792,74,44,12,0,1,10000
3172.1581944433556,2,10364,68,42,16,0,0,2000
2700.1304379742646,2,11150,101,62,24,3,0,8000
2937.441583755854,7,7520,72,37,10,3,1,5000
2191.2566534221824,2,8691,84,53,18,0,1,12000
3117.709209870549,2,13115,99,52,17,3,1,11000
1946.2961622117193,7,6382,88,61,21,0,1,7000
3196.469014091755,5,8050,80,47,14,0,1,13000
2768.4461843532317,4,8533,81,51,16,0,1,3000
2280.220432511257,1,8804,91,67,24,0,1,4000
2638.805321191445,6,10189,85,53,18,0,0,9000
2292.660801022602,1,13232,82,62,19,0,1,9000
3296.9212028105653,3,13340,107,32,10,0,0,10000
2235.87267418169,0,12231,86,55,20,0,0,6000
3987.0813954492396,1,11201,97,33,9,0,1,5000
3334.364010911369,5,8373,75,36,10,0,0,7000
2244.475439465286,0,10574,67,52,17,0,1,9000
2564.903330542491,2,9015,83,47,16,0,0,4000
2164.106503072206,3,7956,68,55,16,0,1,12000
2406.667249977922,3,13884,89,51,18,3,0,10000
2238.267604640842,2,9644,63,48,16,0,0,5000
2761.9105815291605,1,9264,72,62,17,3,1,9000
2234.50357429346,1,10169,60,54,18,0,1,9000
3004.961322493175,2,11400,85,39,11,0,1,6000
2820.5809650880706,10,11397,88,48,18,3,0,9000
3801.5063661580502,3,7966,95,34,10,0,0,10000
3325.9211857910764,1,14370,71,46,15,0,0,10000
2305.8071515066326,3,10165,NA,56,19,0,1,7000
3208.3825054854183,1,11778,92,42,14,0,0,10000
3330.682792026659,5,7272,82,41,14,0,0,10000
4157.365569487741,2,10086,97,30,7,3,0,2000
3202.5925065643473,5,7408,87,53,15,0,1,6000
3159.7157961443986,7,8961,97,57,19,0,1,10000
3404.204434520602,0,10671,113,45,13,0,1,3000
2099.752795349016,1,10128,91,60,19,3,1,6000
3444.0746127602815,2,9933,98,44,16,0,0,3000
3525.9068213037094,0,9192,88,38,13,0,0,10000
1735.1731111252964,3,9255,96,49,20,0,0,1000
2309.776077472986,4,8371,90,53,19,0,0,10000
3158.3256534450443,7,7307,95,34,10,0,0,4000
2560.4017988443866,4,10037,65,48,17,0,0,3000
2802.919825233747,10,6603,79,51,15,0,1,8000
2726.5583187564034,2,9620,96,32,14,0,0,9000
3533.4228830632887,4,16073,123,50,14,0,1,4000
2099.8560402743715,9,6194,67,55,16,0,1,12000
3112.437933569689,3,11457,111,44,16,0,0,11000
2365.3381357584108,2,7785,96,58,19,0,1,4000
2432.1270812584357,4,8387,89,59,19,0,1,6000
3915.795294683475,0,15904,82,46,13,0,1,11000
2260.868298129617,3,10180,80,47,18,6,0,6000
4058.610864605723,1,NA,100,39,11,0,0,5000
2825.840511760254,1,14088,88,48,17,0,0,10000
2830.4629321336274,5,8480,69,39,8,0,1,12000
3575.015573213001,5,8124,91,45,13,0,0,8000
2330.0477982208663,7,8613,81,49,19,0,0,5000
2257.7822157935384,1,9464,69,56,17,0,1,3000
2615.1472343303653,5,8238,90,48,15,0,0,10000
2936.9585696376826,6,9567,95,46,14,0,1,9000
2274.715204721338,1,11610,121,68,25,3,1,4000
2313.8046226037036,3,8990,90,46,17,0,0,5000
2624.937653829531,8,6515,83,57,19,0,1,13000
2447.193340810585,4,8301,87,47,18,0,0,10000
2477.6049997053647,4,7790,84,30,10,0,0,5000
3892.5741498917914,2,14976,82,39,13,3,0,8000
4110.548160256947,1,13580,84,42,15,3,0,6000
3240.9761172392205,3,13623,88,38,12,0,0,8000
3229.1589863185363,1,11934,107,37,13,0,0,8000
2194.8282854668573,1,9590,74,48,17,3,0,7000
3505.8715748359405,5,13025,89,45,16,0,0,11000
3545.9908480838217,2,13669,116,54,17,0,1,12000
2478.8209906534153,6,7835,97,48,16,3,0,3000
2945.7056355100844,2,9637,83,46,17,0,0,6000
3897.2062958300376,3,12637,119,42,14,0,0,7000
2338.930632189145,4,16249,100,57,18,0,1,6000
1984.3558007490024,2,8965,85,76,27,3,1,8000
2621.890358051602,5,10638,71,47,16,0,1,8000
2216.522565905679,7,11794,94,73,24,0,1,12000
2014.2351070436446,10,5343,80,46,17,0,0,5000
3546.2948292121278,3,9008,74,34,11,3,0,8000
4201.4466609144365,2,14944,105,40,12,0,0,11000
2057.8440564239872,9,8195,82,62,26,0,0,10000
3954.02907616606,6,14643,98,51,15,0,1,12000
2569.0628754658305,11,7830,82,50,16,0,1,10000
3401.18413810887,3,9872,92,43,12,0,1,5000
3044.86685308446,1,10617,72,41,14,0,0,1000
2758.120987502627,4,11668,87,41,14,0,0,8000
3094.8482365359287,13,4656,122,42,13,0,1,9000
6176.659308558379,2,15364,144,42,10,3,1,11000
1890.060352910351,1,11570,55,52,19,0,0,5000
2223.8152123796217,2,7884,106,61,20,0,1,10000
3577.121864556771,1,12180,97,45,10,3,1,5000
2910.8227322499006,6,6585,90,33,9,0,0,6000
3570.756006340698,8,7976,80,47,12,3,1,6000
3265.2328542341397,1,14151,97,40,14,3,0,2000
2628.268171964304,2,12549,71,50,16,0,1,10000
4009.1702165463284,2,14273,97,38,12,0,0,1000
1977.8426634776667,4,11064,81,77,30,0,1,5000
3504.883430167635,10,9630,101,40,7,0,1,5000
3076.8040491325696,4,7490,81,45,14,3,0,4000
3229.345875095355,4,11954,73,37,11,0,0,10000
2960.0424488527983,4,12529,76,44,16,6,0,10000
1982.7719009418647,3,10953,82,66,20,3,1,11000
1749.9343989530103,24,0,74,44,13,0,1,13000
1932.2389765710814,2,9772,66,52,16,0,1,10000
3869.7435451298843,8,12352,126,39,13,3,0,5000
2122.860289060896,2,8994,73,61,20,0,1,5000
2485.792525598783,2,10516,69,51,18,0,0,2000
3429.49008792174,4,NA,93,44,14,0,1,7000
2322.3351501230172,3,8570,75,51,20,0,0,6000
2393.0520616506983,3,9859,98,61,23,3,1,12000
2146.223768150654,1,9693,74,58,19,0,1,12000
4056.9383099051247,0,18344,123,50,16,6,0,5000
2821.128645592632,1,11032,94,50,15,0,1,7000
3092.9893089081174,2,8861,91,51,17,0,1,13000
3213.171247326828,6,9196,79,52,13,0,1,5000
3601.7866971893104,3,9557,96,53,15,0,1,9000
2453.56074531974,2,11484,103,49,20,0,0,1000
3265.3110505373147,4,8471,69,43,13,0,1,12000
2618.8188355617763,0,11543,106,49,18,6,0,8000
2496.3961842286553,12,5059,64,47,15,0,1,8000
3136.4971996820245,0,10877,71,37,14,3,0,8000
3391.5946981003617,2,10935,82,38,12,0,0,7000
2634.9142793329106,1,10106,75,55,16,3,1,4000
4458.656315713726,5,19276,125,46,13,0,1,5000
2711.211452536087,1,10953,75,31,10,0,0,1000
3118.641873186887,1,10881,66,26,6,0,0,8000
3132.680371150611,0,10676,97,41,13,0,0,5000
4273.85046474275,4,7531,104,34,7,0,1,5000
2392.3112450995154,5,8353,85,42,15,0,0,2000
2562.763850936727,15,4612,108,48,14,0,1,14000
2979.2907184825895,4,11758,88,44,15,0,0,9000
3782.0539250674324,5,10883,109,42,11,0,1,5000
2943.8677629999956,6,7922,82,46,13,0,0,9000
1885.6571199126695,4,11051,96,50,20,3,0,2000
3682.627823822838,5,13188,78,39,14,0,0,11000
3614.2674694626553,1,9894,80,31,7,0,0,8000
2513.974357614847,3,21158,122,63,23,0,1,11000
3189.179740128942,3,9569,80,37,11,0,0,10000
2996.673449991946,2,10150,96,39,15,0,0,7000
3467.835067858486,2,9819,88,40,14,3,0,5000
3279.432340812516,2,10575,99,54,15,0,1,8000
3590.3464581537096,5,9087,91,47,14,3,1,12000
2708.6998493811375,0,8834,50,51,15,0,1,7000
2431.5473590902257,3,12944,96,54,19,3,1,4000
3676.0281703180376,4,10226,113,49,14,3,1,7000
2491.2604150589286,5,10422,68,47,13,0,1,13000
2980.801889232993,1,10835,74,42,12,0,1,7000
3358.180100915747,2,10535,79,36,13,3,0,11000
3011.7457938391126,6,8534,98,55,15,0,1,10000
3331.005259646531,4,9980,77,36,13,0,0,7000
2279.184099204516,5,7549,52,50,15,0,1,5000
1962.52732319275,4,7121,54,53,20,0,0,4000
2415.629772061053,4,7488,71,50,16,0,1,4000
2742.8100616851307,6,7167,83,42,15,0,0,3000
3487.461622226135,2,8254,104,35,8,0,1,9000
2791.445810905111,2,8893,79,44,12,0,1,4000
3065.2021642448035,3,9042,94,41,9,0,1,5000
2529.0359126600574,1,9195,103,55,19,0,0,10000
2376.2122071068593,1,10324,83,46,18,0,0,1000
3159.0137651294235,3,11169,65,46,12,0,1,11000
3152.4275473112725,3,14582,99,47,17,3,0,10000
4261.850568023796,2,11530,88,53,14,0,1,10000
3668.8164887762314,3,13283,111,48,15,0,1,7000
3388.4755527120406,10,7396,73,42,15,0,0,7000
1846.3772569274493,6,7550,86,59,23,0,0,7000
3570.8320374896816,8,12601,94,39,12,0,0,6000
3007.3776793442303,0,11685,88,54,16,0,1,11000
2200.1300337081943,7,6840,65,58,20,0,1,14000
2035.6011775565505,7,8281,99,58,17,0,1,6000
2650.7340350409404,1,9043,66,46,14,0,0,9000
1898.3690571736936,6,7743,87,53,19,3,0,9000
3787.655940914715,0,8960,82,29,7,3,0,8000
2489.1785856329725,2,9353,92,51,19,3,0,8000
3684.406654128873,1,8688,99,46,17,0,0,6000
2303.622392792739,1,11325,74,52,17,0,0,7000
2719.5188575599564,1,9425,79,48,17,0,1,10000
3966.818332134721,2,9893,95,46,12,0,1,11000
3170.3738873749226,4,11642,108,54,19,0,0,6000
3730.0571724256724,3,8793,69,46,12,0,NA,10000
3081.9532203861386,1,13051,92,53,16,0,1,3000
2758.4675462444425,2,11512,74,36,14,0,0,3000
2410.223851512527,5,8100,85,52,18,0,0,5000
1831.5268133902844,7,6489,63,51,18,0,0,10000
2728.5915974739005,1,9267,76,40,14,3,0,1000
1808.2046754382886,9,6084,77,73,22,0,1,5000
1715.3219890814298,5,12696,103,61,21,0,1,4000
4837.943470386429,8,13581,83,56,14,0,1,14000
3102.160300173144,3,9020,103,42,12,0,0,6000
2832.1081077979134,1,9884,78,50,15,0,1,9000
2990.3335700582766,5,13627,74,46,15,3,0,7000
3932.216046182601,10,13635,109,30,9,3,0,6000
2634.3163179854323,3,10993,86,45,16,0,0,10000
2497.5161008084647,7,7162,72,46,15,0,0,7000
2313.884753321631,3,9865,69,53,18,0,1,10000
2542.179425015403,5,9800,84,57,20,3,0,8000
5143.257756626493,2,28529,151,53,23,3,0,11000
4370.838477864463,2,16420,134,48,15,0,1,11000
2876.6834716118206,4,9625,89,48,16,0,1,9000
2122.8598728799607,1,13997,88,57,21,0,1,11000
2667.7155893301265,2,13089,124,58,20,0,1,8000
3431.5510105097137,1,11425,100,42,16,3,0,2000
2726.393802658986,3,9519,81,55,16,0,1,12000
3808.018070003023,3,20194,114,37,8,0,1,6000
2119.8215159448378,1,12859,104,61,20,3,1,11000
3419.2858140242724,2,9071,88,48,14,0,1,11000
2195.118311204314,22,558,75,45,12,0,1,7000
2916.152306483692,1,8983,95,40,15,0,0,2000
2688.7730567718413,0,15117,88,48,18,0,0,6000
2857.0247218779964,3,10404,73,32,9,0,0,3000
3887.9649905476886,1,9376,89,35,11,0,0,4000
3924.5647803610955,2,11237,110,49,12,0,1,6000
3686.834559619732,2,8682,88,41,15,0,0,9000
1911.3420643539766,0,11431,81,57,22,0,0,8000
3499.4331559827033,4,9657,98,49,16,0,1,12000
3852.358967533813,2,14664,110,47,15,3,1,3000
3602.2719302265978,2,17608,98,49,14,3,1,12000
3489.9976100847257,2,8749,95,44,16,0,0,6000
2650.4400399941696,6,7428,60,44,14,3,0,5000
2276.498658895478,2,13373,74,61,22,3,1,6000
3240.1533679906097,2,9130,96,30,11,3,0,1000
3076.594912279184,4,7911,82,46,13,0,1,7000
2059.9368205732144,6,10450,76,56,18,0,1,5000
3653.8872323260284,1,10831,115,37,10,3,0,10000
